,gene,chromosome,position_left,position_right,Direction,Variance
37938,Zm00001d009888,8,87461048,87464607,+,8.178401141635845
37939,Zm00001d021287,7,147960305,147965257,-,6.5677268882616415
37940,Zm00001d052988,4,207717950,207724249,-,0.40041168469690464
37941,Zm00001d012567,8,176775798,176779233,+,11.992144599558793
37942,Zm00001d031853,1,204145138,204149948,+,10.722582366023026
37943,Zm00001d034342,1,290251384,290252604,+,6.201799584882921e-06
37944,Zm00001d036062,6,69644295,69647043,-,0.004521577539498048
37945,Zm00001d006561,2,210943809,210944832,+,246.8483143005691
37946,Zm00001d031267,1,184397569,184400001,+,17.70818878807501
37947,Zm00001d040682,3,57962006,57963593,+,0.23195305445560643
37948,Zm00001d047959,9,146177823,146180454,+,0.1574601489569297
37949,Zm00001d021378,7,150322956,150329229,+,3.07616678441589
37950,Zm00001d024624,10,80769665,80774901,+,21.079904772613023
37951,Zm00001d049514,4,32934955,32936470,+,2.1798849363377806
37952,Zm00001d011285,8,145825711,145826506,+,5113927.125937296
37953,Zm00001d040309,3,37107694,37114751,+,12.399813705701805
37954,Zm00001d052479,4,190891759,190893259,-,24.94055696236029
37955,Zm00001d025399,10,117006853,117007538,+,0.00503247483792615
37956,Zm00001d003485,2,45614327,45614570,-,10.551648582006115
37957,Zm00001d052077,4,178757280,178758312,-,0.30306720099874757
37958,Zm00001d024918,10,94913395,94916114,+,0.14639319308065468
37959,Zm00001d028535,1,38516175,38520014,+,15.321887679920017
37960,Zm00001d032225,1,217881332,217884547,-,0.05547053836171136
37961,Zm00001d041972,3,146279424,146282802,+,101.64797150391671
37962,Zm00001d025431,10,118602246,118606546,-,6.860407133997746
37963,Zm00001d018105,5,214437485,214438895,-,0.12283502720607925
37964,Zm00001d007815,2,240147944,240149601,+,4669.770234826222
37965,Zm00001d036024,6,66752687,66763432,+,119.45751732723667
37966,Zm00001d033429,1,262713889,262714954,+,0.0
37967,Zm00001d009638,8,73989683,73993106,-,931.5803874944933
37968,Zm00001d022025,7,168232227,168232728,+,328.88011172886775
37969,Zm00001d020869,7,135114948,135115323,-,258.43495942174553
37970,Zm00001d029602,1,78655180,78656079,-,148.90207057787146
37971,Zm00001d017567,5,199833166,199834977,-,60.978585952081474
37972,Zm00001d005821,2,189704102,189706705,-,75.2754905420644
37973,Zm00001d048466,9,156825989,156831559,+,8.708397875279756
37974,Zm00001d026237,10,141669522,141675761,-,0.15242276653188458
37975,Zm00001d044834,9,4457353,4459319,+,0.061433264874696254
37976,Zm00001d036104,6,72366226,72366679,-,0.0013368828987806224
37977,Zm00001d021279,7,147725356,147726867,+,0.011358285613794001
37978,Zm00001d008739,8,18568767,18573047,-,40.925072616863694
37979,Zm00001d030960,1,169229480,169239762,+,5.125513844047252
37980,Zm00001d003106,2,32427062,32432492,+,246.39092130378089
37981,Zm00001d034049,1,282394750,282399544,-,535.877520488507
37982,Zm00001d005456,2,174866937,174869050,-,15.310264269981479
37983,Zm00001d029418,1,69732292,69734824,-,4085.95814254972
37984,Zm00001d029025,1,55178514,55181462,+,1.493416976335158
37985,Zm00001d034883,1,304654638,304663130,+,17.30307923637934
37986,Zm00001d024710,10,84546906,84553633,+,3.7998806382981987
37987,Zm00001d021227,7,146557647,146567208,-,25.549541032729667
37988,Zm00001d044535,3,231196111,231198778,+,5.708968686572978
37989,Zm00001d031288,1,185175759,185177518,-,0.0001281998138982011
37990,Zm00001d013376,5,10004193,10008482,-,5.339892115700867
37991,Zm00001d018419,5,220377491,220379540,-,1.1163162802247422
37992,Zm00001d025160,10,106964302,106965933,+,242.04377003819536
37993,Zm00001d032611,1,232019014,232020760,-,0.0001318132445619572
37994,Zm00001d038562,6,159894086,159895160,+,560.7263162673645
37995,Zm00001d007373,2,230076832,230078292,-,0.000535675476938674
37996,Zm00001d037743,6,136122780,136123527,+,138.10647708795318
37997,Zm00001d048373,9,155236299,155242285,-,2428.6548277563425
37998,Zm00001d052603,4,194406338,194407475,+,0.4687846953782288
37999,Zm00001d002132,2,6436642,6437312,-,124.55231423335583
38000,Zm00001d001944,2,3244740,3247431,+,6.9616746417500295
38001,Zm00001d025267,10,111824837,111828519,+,30.489922734074554
38002,Zm00001d008630,8,15268804,15270452,-,0.11648340034299239
38003,Zm00001d021118,7,143112545,143113076,+,0.00017745851318683831
38004,Zm00001d027249,1,336176,337092,-,0.0174648391514647
38005,Zm00001d021488,7,153824986,153861598,+,0.9169763259310648
38006,Zm00001d046468,9,91365329,91387542,-,6.291914600657524
38007,Zm00001d009520,8,68802377,68813649,+,67.45354722236587
38008,Zm00001d026288,10,142887360,142891016,-,27.076811245193102
38009,Zm00001d047677,9,139088454,139094438,+,5.0957469257444465
38010,Zm00001d023695,10,15879252,15882783,-,26.445838967621604
38011,Zm00001d007514,2,233610030,233611578,+,26.28187333464963
38012,Zm00001d046527,9,94131232,94132903,-,0.0011858019933368707
38013,Zm00001d028873,1,49279037,49280540,+,0.5010582827054691
38014,Zm00001d004159,2,87723382,87750246,-,4.9013403720023865
38015,Zm00001d023885,10,26305369,26308988,-,3.3121768537898406
38016,Zm00001d045546,9,26324274,26325196,-,0.0
38017,Zm00001d013202,5,6405098,6407194,-,282.73765561213617
38018,Zm00001d046722,9,103539956,103559119,+,0.024366448474747438
38019,Zm00001d002827,2,23925319,23947636,-,5.621718697079779
38020,Zm00001d010055,8,97441712,97445990,-,68.60002456592844
38021,Zm00001d020355,7,108764028,108774978,-,5.7865121334686505
38022,Zm00001d019907,7,74613006,74659068,-,5.38981701341052
38023,Zm00001d004051,2,79495412,79500693,+,2.7483730057879225
38024,Zm00001d003588,2,49077122,49078723,-,22.76498476220897
38025,Zm00001d002169,2,7094302,7100353,+,40.8166145816299
38026,Zm00001d045379,9,20170772,20183177,-,9.160435609195705
38027,Zm00001d051021,4,137406672,137419478,-,3.8873570347890203
38028,Zm00001d015299,5,83250591,83254139,-,0.001922413704700507
38029,Zm00001d033645,1,269526107,269532998,+,14.293112236276523
38030,Zm00001d038004,6,144866035,144869120,-,14.433417349432661
38031,Zm00001d043547,3,203543920,203545378,+,2.475103220787005
38032,Zm00001d026488,10,146938407,146939628,-,96.03382548146315
38033,Zm00001d044671,3,234510541,234511198,+,22.88327373176432
38034,Zm00001d017872,5,209274817,209280493,-,274.295336874599
38035,Zm00001d018668,7,2249178,2251587,+,2390.360825885009
38036,Zm00001d024152,10,50347235,50348334,+,0.0009592953081139523
38037,Zm00001d045610,9,28669343,28671875,+,20.8934061026857
38038,Zm00001d044556,3,231686987,231687904,-,0.12623187004771716
38039,Zm00001d051080,4,141102389,141105818,+,2.5990952646461496
38040,Zm00001d013244,5,6946097,6946742,+,1.0077937833443456
38041,Zm00001d002515,2,14518249,14522047,-,0.0002319470420855469
38042,Zm00001d026050,10,137005719,137007591,+,65.81745910383891
38043,Zm00001d049075,4,14903945,14908170,+,0.019067363368363312
38044,Zm00001d039465,3,5020647,5027627,+,10.082990513755831
38045,Zm00001d032442,1,226568613,226576768,+,763.4775172948307
38046,Zm00001d046180,9,69832360,69835071,+,0.11626757943517094
38047,Zm00001d028441,1,35124834,35125719,-,0.0022977380850019618
38048,Zm00001d029628,1,80600854,80601549,-,1216.9355214190111
38049,Zm00001d042214,3,156317220,156318186,+,357.296624806343
38050,Zm00001d046930,9,111511278,111512259,+,51.692470575828985
38051,Zm00001d017106,5,185544848,185554402,+,34.714489458116866
38052,Zm00001d037565,6,129802296,129807428,-,0.2744240207085887
38053,Zm00001d020129,7,94627587,94631681,-,0.8409994295634059
38054,Zm00001d032232,1,218081961,218088153,-,34.346372381781116
38055,Zm00001d010873,8,131665955,131666597,-,0.03873932163082885
38056,Zm00001d028115,1,23270110,23270785,-,0.016771402545133318
38057,Zm00001d028117,1,23321793,23325398,-,3853.1211710938187
38058,Zm00001d019426,7,33139504,33142569,+,27.428986100456655
38059,Zm00001d052488,4,191183826,191190388,+,0.09092677823510298
38060,Zm00001d036374,6,86172208,86172943,+,0.0
38061,Zm00001d003994,2,74388930,74393436,+,4.703331955350876
38062,Zm00001d031561,1,194339693,194342403,+,21.71962113485277
38063,Zm00001d024995,10,98278336,98280161,-,0.8183310583752165
38064,Zm00001d006057,2,196697373,196700761,-,16.305236386176503
38065,Zm00001d045290,9,18029264,18034479,+,0.0
38066,Zm00001d046137,9,66116172,66116535,-,570.2919796925634
38067,Zm00001d021926,7,165965992,165966718,-,0.00014968147791698537
38068,Zm00001d044783,9,2258324,2258849,-,52.67967316835915
38069,Zm00001d021510,7,154586024,154588070,-,0.00017250586884564836
38070,Zm00001d021231,7,146607569,146610451,-,131.73348816610834
38071,Zm00001d029442,1,70784190,70785951,-,34.34308833505059
38072,Zm00001d051843,4,171965696,171968280,+,1.0748734983842916
38073,Zm00001d034259,1,288239031,288239958,-,0.0004109215594361657
38074,Zm00001d047367,9,127876087,127883287,+,21.430645374377676
38075,Zm00001d047290,9,125663366,125665840,+,28.843205420473154
38076,Zm00001d005305,2,168860925,168876281,+,0.0019000077136003758
38077,Zm00001d025319,10,114036151,114037488,+,11.9692246393697
38078,Zm00001d020407,7,111877480,111877894,+,0.0005170392149509693
38079,Zm00001d015089,5,75091664,75094140,-,0.0014253171206909411
38080,Zm00001d016575,5,167948112,167949317,+,0.03058432445546306
38081,Zm00001d010349,8,110699681,110701257,+,0.00013187888768185005
38082,Zm00001d021614,7,158107601,158111238,+,95.61873506884375
38083,Zm00001d053955,4,244179085,244182250,+,0.8071258822883945
38084,Zm00001d027809,1,14207662,14212490,-,7.691209828545626
38085,Zm00001d028984,1,53531028,53533986,+,2.4702210446757977
38086,Zm00001d033187,1,253272957,253275838,+,84.44970914444113
38087,Zm00001d054008,4,245047655,245055438,-,5.830499931425444
38088,Zm00001d005622,2,180965627,180967221,+,12.26715642373173
38089,Zm00001d035546,6,32356625,32360599,+,5.303806205615734e-06
38090,Zm00001d004446,2,112621366,112622188,+,4.487315158170752
38091,Zm00001d015719,5,112106683,112107278,+,0.0
38092,Zm00001d028277,1,28936380,28939268,+,4.9606484242331894e-05
38093,Zm00001d032721,1,236108735,236114166,+,33.37360248224126
38094,Zm00001d007220,2,225070793,225071418,+,7.91584520183423e-05
38095,Zm00001d011773,8,161292876,161297384,+,7.518321990975652
38096,Zm00001d008282,8,3986428,3989894,+,3.147780820544705
38097,Zm00001d021185,7,145200726,145201515,+,0.09232338171105546
38098,Zm00001d051753,4,168866981,168873096,-,2.721733057511036
38099,Zm00001d024567,10,78539228,78549047,+,5.175311883764928
38100,Zm00001d005195,2,163095555,163101315,+,8.995781648928464
38101,Zm00001d015433,5,89796562,89800151,-,1.6907624348661547
38102,Zm00001d021733,7,161665072,161667034,-,0.15094877504959667
38103,Zm00001d005726,2,184842613,184845272,-,77.5280679913507
38104,Zm00001d034914,1,305341235,305352529,-,47.6343219116998
38105,Zm00001d008766,8,19535082,19545945,+,1.0862653775380282e-05
38106,Zm00001d053528,4,233126071,233126482,-,9.632687262049888
38107,Zm00001d011722,8,159972200,159972850,+,0.06756449123486712
38108,Zm00001d019454,7,34478616,34488461,-,106.09285385711881
38109,Zm00001d004586,2,120064674,120068672,+,12.459360906326845
38110,Zm00001d009112,8,37142882,37144876,-,6.0861352836747065
38111,Zm00001d020775,7,132100219,132104288,-,30.965890767777854
38112,Zm00001d011627,8,156545680,156548901,-,0.2741474289456027
38113,Zm00001d027517,1,7297899,7300800,+,49.05547849681065
38114,Zm00001d052978,4,207028260,207031432,+,143.32569847551687
38115,Zm00001d031667,1,198119171,198130785,-,7.13710746301566
38116,Zm00001d016737,5,174727107,174731885,+,0.8293895210843812
38117,Zm00001d047053,9,116754562,116759268,-,4.077452741908731
38118,Zm00001d045722,9,35108083,35109388,+,0.18297611443784514
38119,Zm00001d011867,8,163259231,163261757,+,0.00019716417766491373
38120,Zm00001d040606,3,53035907,53040506,+,4.803659144965141
38121,Zm00001d003148,2,33774187,33778057,+,257.805530327943
38122,Zm00001d021993,7,167643772,167647474,-,0.770068535994454
38123,Zm00001d046144,9,66923808,66926017,+,1.5023227648459284e-06
38124,Zm00001d003059,2,30712432,30716196,-,57.71266436245961
38125,Zm00001d004128,2,85295502,85298934,-,8.234623229456675e-06
38126,Zm00001d015334,5,85045441,85046728,-,0.17122588766253527
38127,Zm00001d018006,5,211895818,211898527,+,4.03586903565714
38128,Zm00001d048005,9,147739569,147740193,-,0.00027462749600316025
38129,Zm00001d004624,2,122503562,122505289,+,701.445989589702
38130,Zm00001d035195,6,9103153,9104875,-,39.589092952041426
38131,Zm00001d038229,6,152047565,152052815,-,81.79528383177852
38132,Zm00001d052753,4,199817593,199826803,+,0.12213154873573917
38133,Zm00001d021450,7,152444913,152447392,-,864.6832336414669
38134,Zm00001d007912,2,242356661,242362951,+,6.5002968737178195
38135,Zm00001d039758,3,14110198,14131366,+,12.573064470846765
38136,Zm00001d036312,6,83902125,83912711,+,1.7523348083227257e-06
38137,Zm00001d010583,8,120891790,120902147,+,73.56666029747016
38138,Zm00001d006903,2,219055702,219060686,-,218.98666211218594
38139,Zm00001d019945,7,78504046,78505887,-,0.014094944049908176
38140,Zm00001d005293,2,168005837,168007927,+,3.4264434310967755
38141,Zm00001d023375,10,4268640,4270482,-,1.2993377411442542
38142,Zm00001d025896,10,133245637,133246261,+,32.31806756941012
38143,Zm00001d051007,4,136413305,136414762,+,1.4014718167371882
38144,Zm00001d037155,6,114061580,114063536,+,10.58925196279572
38145,Zm00001d001887,2,2472647,2482331,+,0.0048563041302171015
38146,Zm00001d033992,1,280585850,280594549,+,0.6914422586254242
38147,Zm00001d025237,10,110564311,110569524,+,2.6134868216169544
38148,Zm00001d049442,4,30465174,30474792,+,3.1384170681118215
38149,Zm00001d029861,1,90928627,90936923,-,0.49358123696089073
38150,Zm00001d041351,3,113913410,113915053,-,0.5201101134388298
38151,Zm00001d038302,6,153936299,153956392,-,9.253807283578045
38152,Zm00001d032061,1,211120199,211120631,-,0.01861098791528114
38153,Zm00001d018150,5,215559913,215560543,-,68.0638878101715
38154,Zm00001d047123,9,119342277,119342634,+,0.0012533734905520193
38155,Zm00001d046195,9,71351503,71353304,-,0.014029975753046476
38156,Zm00001d031943,1,207690176,207696620,+,9.124883205954701
38157,Zm00001d003034,2,30048388,30052767,+,2.178755970906342
38158,Zm00001d040130,3,28711130,28713722,-,82.19172751858137
38159,Zm00001d048093,9,149979852,149981940,-,0.29753296162051
38160,Zm00001d022486,7,178581202,178583232,+,6.911242115574461e-05
38161,Zm00001d003679,2,53861069,53867710,-,4.125563858879568
38162,Zm00001d005381,2,171684000,171685059,-,30.994233777886066
38163,Zm00001d029338,1,66511143,66511773,+,0.01595709714058483
38164,Zm00001d044261,3,223242083,223246369,+,40.82819621416503
38165,Zm00001d045372,9,19992937,19996300,+,76.2052079964274
38166,Zm00001d021473,7,153177326,153198945,-,4.136466884421062
38167,Zm00001d007418,2,231200749,231201963,+,3.310312587913185
38168,Zm00001d016349,5,158778716,158783175,+,59.21230100124045
38169,Zm00001d016768,5,175327306,175331417,-,58.29778602705772
38170,Zm00001d026162,10,140119311,140119716,-,498.99161819862155
38171,Zm00001d018610,7,839228,844730,-,20.380059976502498
38172,Zm00001d005087,2,157736006,157737776,+,0.061091498758376835
38173,Zm00001d049181,4,19551605,19552856,+,1.1129101556141219
38174,Zm00001d017329,5,193000708,193002585,-,5.198808346847131
38175,Zm00001d047565,9,135716502,135717048,-,0.20740372259203307
38176,Zm00001d015385,5,87654864,87656030,+,2531263.2839576965
38177,Zm00001d039143,6,170982505,171007919,+,0.01409079974203235
38178,Zm00001d004698,2,132002825,132005184,+,7.754671020144286
38179,Zm00001d006649,2,213393424,213394974,-,0.4786091956225174
38180,Zm00001d013522,5,13535765,13538931,+,9.435426820779211
38181,Zm00001d045492,9,24420776,24426027,-,5.761317712430614
38182,Zm00001d020383,7,110507408,110508756,+,3057.7399299060157
38183,Zm00001d035593,6,35734295,35738812,-,0.30776046567704546
38184,Zm00001d024430,10,70581047,70587119,-,12.0984166107852
38185,Zm00001d047931,9,145651650,145653291,+,465.8878565477929
38186,Zm00001d008212,8,1355055,1359064,-,0.7495718194383599
38187,Zm00001d033764,1,272997604,273005246,+,4.287759198296451
38188,Zm00001d052512,4,191816129,191825564,+,0.0
38189,Zm00001d024814,10,89275165,89276263,-,0.017571611656084132
38190,Zm00001d016378,5,160070936,160087628,+,31.932341205324125
38191,Zm00001d009741,8,78866445,78869538,-,0.11000973528474128
38192,Zm00001d025303,10,113464507,113470236,+,1.1907253598408785
38193,Zm00001d030971,1,170169838,170174596,+,3.419163364651671e-05
38194,Zm00001d014893,5,67115017,67115644,-,0.0
38195,Zm00001d028130,1,23628623,23634749,-,20.61932733653782
38196,Zm00001d012318,8,172351092,172353211,-,0.0023298144652448703
38197,Zm00001d038339,6,154855074,154855869,+,0.0028165249023690375
38198,Zm00001d014364,5,42931795,42934191,+,4.3006393258180395e-05
38199,Zm00001d035680,6,40863631,40864319,+,1.6572190165605525e-05
38200,Zm00001d036228,6,77985436,77990162,+,2.59973036412097
38201,Zm00001d048815,4,5918116,5918815,-,0.000915932326886337
38202,Zm00001d002566,2,15558676,15560080,+,4.680255546362002e-05
38203,Zm00001d021877,7,165265599,165277445,+,9.68238082967138
38204,Zm00001d003540,2,47414809,47417311,-,7.931860402369476
38205,Zm00001d028568,1,39393997,39401889,+,161.2465403320099
38206,Zm00001d025579,10,122853292,122854830,+,0.10020916315713217
38207,Zm00001d027882,1,16629250,16630156,-,1.2689316025471216
38208,Zm00001d041684,3,133224189,133225776,+,0.7247165026432242
38209,Zm00001d051584,4,163362906,163370485,-,27.236883721896465
38210,Zm00001d022533,7,179557767,179560029,+,0.0005466576512774264
38211,Zm00001d027680,1,11011197,11015865,-,1158.6637078146275
38212,Zm00001d024871,10,91596085,91598451,+,0.05320164255187482
38213,Zm00001d041026,3,91368963,91370839,+,0.24948004095166446
38214,Zm00001d028784,1,46374275,46377587,+,14.897918605613965
38215,Zm00001d014032,5,29707847,29708480,+,474.200221970138
38216,Zm00001d002812,2,23397757,23400810,+,3.316074211196758
38217,Zm00001d038290,6,153552560,153558567,-,1.1870609425469676
38218,Zm00001d010503,8,118248243,118248633,-,0.038998754314862695
38219,Zm00001d043889,3,213109040,213112135,-,0.023130330431069015
38220,Zm00001d044897,9,6674781,6677090,+,0.0
38221,Zm00001d044110,3,219541266,219545352,-,1.497152878546348
38222,Zm00001d010231,8,104889502,104892637,-,16.606115402893007
38223,Zm00001d020790,7,132794516,132796578,+,0.5417487798962232
38224,Zm00001d047243,9,123870626,123874965,+,0.018560775786268555
38225,Zm00001d043766,3,209298708,209308984,-,2.469873364390818
38226,Zm00001d041673,3,132900713,132901533,-,0.00011017666802653965
38227,Zm00001d043237,3,192734881,192738044,-,0.007189261003307943
38228,Zm00001d034577,1,296865347,296871683,-,1.4133204021622896
38229,Zm00001d013766,5,19722697,19723327,-,17648.33089240285
38230,Zm00001d048447,9,156595022,156602824,-,0.0013243168769331846
38231,Zm00001d023705,10,16371213,16376319,+,0.01143647456271354
38232,Zm00001d051899,4,173930117,173931335,-,4.70597951816649
38233,Zm00001d038949,6,167539995,167542087,+,0.705640437877302
38234,Zm00001d022436,7,177672318,177694404,+,3.235213023991641
38235,Zm00001d039696,3,12335272,12336211,-,3.710624715317903e-05
38236,Zm00001d026541,10,147936531,147941050,+,8.682832252684438
38237,Zm00001d034894,1,304956315,304965176,+,2.0154159759029904
38238,Zm00001d029140,1,60225657,60228992,-,1.3439153081883703
38239,Zm00001d001830,2,1559609,1563496,-,4.578833321217983
38240,Zm00001d001982,2,3891753,3892380,+,224.74392672999778
38241,Zm00001d009242,8,46230210,46231126,-,2.1816591771762936e-05
38242,Zm00001d040171,3,30518923,30520051,+,102.55520274835357
38243,Zm00001d046151,9,67444979,67445500,+,0.6735090610063099
38244,Zm00001d005940,2,193447337,193448411,-,7.197079340255987
38245,Zm00001d009105,8,36614242,36615391,-,0.0010713099239739589
38246,Zm00001d035227,6,15528999,15529392,+,0.09771834385424591
38247,Zm00001d029545,1,75662192,75664203,+,24.160217859444458
38248,Zm00001d014458,5,48260779,48266573,+,29.012115736548044
38249,Zm00001d026399,10,145256835,145257953,+,3.0993367452420806
38250,Zm00001d015496,5,93747094,93751463,+,0.0
38251,Zm00001d045046,9,10972294,10977439,+,17.39634002256214
38252,Zm00001d017808,5,207409443,207425497,+,4.579861554792802
38253,Zm00001d019893,7,73476527,73480551,+,1.2160622623285215e-06
38254,Zm00001d053154,4,216612259,216614492,+,0.0
38255,Zm00001d016868,5,178912070,178912874,-,0.0
38256,Zm00001d032604,1,231816477,231819909,-,31.71381439686404
38257,Zm00001d034497,1,294670632,294671503,+,406.4650212812953
38258,Zm00001d053559,4,234082149,234089274,-,5.511817796873497
38259,Zm00001d009734,8,78554634,78556193,-,6.08598725183137e-06
38260,Zm00001d026575,10,148249657,148253209,+,4.457353896973052
38261,Zm00001d029761,1,86062902,86065425,+,5.568391389032493
38262,Zm00001d043477,3,201448886,201454662,+,312.4245909719606
38263,Zm00001d037192,6,115204634,115205900,-,1.2440008327305743
38264,Zm00001d010325,8,109745229,109750097,-,23.516233630564017
38265,Zm00001d011676,8,158309274,158313766,+,38.27773473159636
38266,Zm00001d042543,3,171453360,171457431,-,1.1297965385490591
38267,Zm00001d039747,3,13687679,13693484,-,41.8385401274376
38268,Zm00001d042027,3,147770789,147773690,-,41.032772948301925
38269,Zm00001d014333,5,41137018,41137941,-,2.914582656043651e-05
38270,Zm00001d037422,6,125049231,125057616,+,55.32339368323373
38271,Zm00001d034561,1,296363992,296366195,+,51.39536233857184
38272,Zm00001d027745,1,12528992,12531966,+,0.25431934671553397
38273,Zm00001d014546,5,52698815,52699429,+,0.0
38274,Zm00001d010604,8,121656898,121661464,+,1.4000490968632264
38275,Zm00001d004035,2,77498932,77503393,-,2.2270430953136348e-05
38276,Zm00001d005692,2,183562201,183564363,-,46.322694563745
38277,Zm00001d034686,1,299835725,299837165,-,0.0
38278,Zm00001d017550,5,199319399,199324341,+,1.7173184557378616
38279,Zm00001d024844,10,90482106,90484510,-,1.4238482981953297e-05
38280,Zm00001d038270,6,152871845,152873850,+,110.20292149081733
38281,Zm00001d006632,2,213070972,213073682,-,0.050786594534651154
38282,Zm00001d027374,1,3966723,3968357,-,3.9610983809564813
38283,Zm00001d027434,1,5159302,5161741,+,18.797889162882328
38284,Zm00001d049109,4,16375397,16376811,+,0.6972567376947006
38285,Zm00001d004823,2,141333334,141333712,+,0.0
38286,Zm00001d031898,1,205925212,205930258,+,32.60782177399971
38287,Zm00001d046864,9,108490340,108495483,+,0.06588321267846069
38288,Zm00001d038952,6,167574705,167576212,-,1.739343705978625e-05
38289,Zm00001d029694,1,82893221,82894918,-,0.0009951692819093652
38290,Zm00001d006670,2,213904732,213908168,-,9.466797840305828
38291,Zm00001d046174,9,69209056,69211639,-,0.31067122550363674
38292,Zm00001d038882,6,166324612,166330458,-,0.6669479246414068
38293,Zm00001d006624,2,212791667,212793897,-,320.2970924965973
38294,Zm00001d009694,8,76220434,76223080,-,36.91603238359861
38295,Zm00001d048793,4,5635956,5636853,-,0.0007067912203832054
38296,Zm00001d033792,1,273827661,273832913,-,4.459519800595872
38297,Zm00001d049764,4,43697590,43702964,+,31.363548504663406
38298,Zm00001d053982,4,244573952,244576373,-,18.16487942934834
38299,Zm00001d049736,4,42106177,42110394,-,1.399724187636795
38300,Zm00001d051704,4,167226341,167230563,+,1.79607533754173
38301,Zm00001d005310,2,169141430,169142048,-,0.0
38302,Zm00001d042914,3,183827369,183830154,-,0.16816057595138822
38303,Zm00001d043863,3,212451955,212454856,-,12.852088303222057
38304,Zm00001d052826,4,202037702,202039841,-,0.0006091695954835305
38305,Zm00001d029387,1,68548472,68551087,-,35118.38344358898
38306,Zm00001d048946,4,10450258,10451953,+,0.00013587043985398165
38307,Zm00001d032453,1,227155945,227159833,+,37.344877064444596
38308,Zm00001d051853,4,172408397,172409511,-,0.008983185742232657
38309,Zm00001d035766,6,46356803,46358180,-,1.8802025597722511
38310,Zm00001d025204,10,109021464,109023516,+,0.02241724336061868
38311,Zm00001d003235,2,37223064,37223562,-,0.0008534987931416813
38312,Zm00001d041778,3,137460337,137470304,+,17.877811096741095
38313,Zm00001d038994,6,168356469,168357501,+,30.695903158052943
38314,Zm00001d002145,2,6741570,6747368,+,11.422171373817863
38315,Zm00001d030688,1,152992023,152995476,+,986.5841728405437
38316,Zm00001d041213,3,105707925,105708216,+,0.0006147581138101734
38317,Zm00001d036195,6,76704815,76726930,+,53.725793741777224
38318,Zm00001d052705,4,198267412,198268236,+,0.0
38319,Zm00001d021490,7,153920006,153923619,+,1.1786524042867073
38320,Zm00001d046401,9,87447646,87449349,-,0.039229850709610506
38321,Zm00001d035246,6,16838370,16840759,+,22.95160892651547
38322,Zm00001d036911,6,106201898,106205504,+,0.05387669543681978
38323,Zm00001d004348,2,105686147,105688384,+,12515.734118433069
38324,Zm00001d053831,4,241982039,241984774,-,0.033714657540997985
38325,Zm00001d030179,1,110823195,110824905,-,0.18154709293441593
38326,Zm00001d044311,3,224969471,224970756,-,0.13650639201423484
38327,Zm00001d030954,1,168741763,168745611,+,1.7240581166824962
38328,Zm00001d043131,3,189941281,189945237,-,2.668617013744711
38329,Zm00001d027302,1,2284851,2289401,-,3.536068728612531
38330,Zm00001d043425,3,199386457,199395287,+,1.2084086742581457
38331,Zm00001d018846,7,7227194,7227956,-,316.38501889065407
38332,Zm00001d053919,4,243647952,243651842,-,198.14932940778655
38333,Zm00001d035997,6,65192539,65193059,+,0.0
38334,Zm00001d027318,1,2827034,2829836,-,306.0706460122031
38335,Zm00001d046333,9,81219766,81228535,-,0.015178533991245774
38336,Zm00001d018759,7,4428274,4430386,+,0.16844847477833522
38337,Zm00001d043014,3,186516910,186517552,-,0.06853442041980089
38338,Zm00001d037024,6,109437573,109438536,+,0.0842210452210064
38339,Zm00001d043938,3,214301130,214304383,-,26.20067018953855
38340,Zm00001d049365,4,27942238,27945404,-,25.340116958742044
38341,Zm00001d018703,7,2764159,2766307,+,0.3097448988312922
38342,Zm00001d039776,3,14514621,14517814,-,180.82489193141012
38343,Zm00001d041926,3,143901298,143907175,+,2.4523525148699887
38344,Zm00001d005537,2,177761781,177762270,-,0.01275792684252178
38345,Zm00001d013900,5,24274909,24277370,-,0.08333781302619095
38346,Zm00001d045474,9,23488586,23492356,-,6.280759217018307e-07
38347,Zm00001d040580,3,51185739,51186177,-,0.32962939388381896
38348,Zm00001d023843,10,24286775,24290769,-,2.486034267428678
38349,Zm00001d014089,5,31977226,31978440,-,0.42403989092412786
38350,Zm00001d039192,6,172237414,172245052,+,2.6848390189810205
38351,Zm00001d033880,1,277273024,277273817,-,0.00042822620776402064
38352,Zm00001d035610,6,36648270,36648597,+,1196.764705107329
38353,Zm00001d011377,8,148947108,148951347,-,4.673264404411637
38354,Zm00001d014241,5,37751579,37770093,+,0.033432170919579944
38355,Zm00001d044183,3,221290747,221294556,-,0.07928536952875752
38356,Zm00001d012543,8,176418687,176418996,+,3.8291615816865368
38357,Zm00001d040573,3,50777541,50778970,+,8.655147252405379e-05
38358,Zm00001d024141,10,49072649,49076807,+,303.98328835843193
38359,Zm00001d014975,5,70814202,70814899,-,0.006383284034717784
38360,Zm00001d002235,2,8470330,8477172,-,15.654576835010916
38361,Zm00001d034484,1,294214774,294215092,-,0.06187271958205419
38362,Zm00001d002057,2,5042429,5043005,+,0.2036220981409954
38363,Zm00001d030109,1,106376177,106378884,+,448.89190267429154
38364,Zm00001d053387,4,228811556,228812260,+,0.0005208671124851408
38365,Zm00001d011788,8,161618981,161621182,+,1.9649632393645233
38366,Zm00001d030735,1,156787628,156788017,+,2.1270055119045153
38367,Zm00001d014324,5,41031207,41035865,+,287.7688148741663
